7.3133015913,-57.0
22.8291552752,-62.0
23.2396088927,-72.0
20.1557181764,-74.0
30.4859553085,-82.0
7.3133015913,-58.0
22.8291552752,-61.0
20.1557181764,-73.0
23.2396088927,-74.0
22.8291552752,-58.0
7.3133015913,-66.0
20.1557181764,-74.0
23.2396088927,-80.0
30.4859553085,-87.0
22.8291552752,-62.0
7.3133015913,-62.0
20.1557181764,-74.0
23.2396088927,-74.0
22.8291552752,-59.0
7.3133015913,-61.0
20.1557181764,-74.0
30.4859553085,-83.0
23.2396088927,-84.0
22.8291552752,-55.0
7.3133015913,-59.0
23.2396088927,-74.0
20.1557181764,-77.0
22.8291552752,-57.0
7.3133015913,-63.0
20.1557181764,-76.0
30.4859553085,-84.0
23.2396088927,-85.0
22.8291552752,-58.0
7.3133015913,-65.0
20.1557181764,-77.0
30.4859553085,-85.0
22.8291552752,-57.0
7.3133015913,-65.0
20.1557181764,-76.0
30.4859553085,-85.0
23.2396088927,-85.0
22.8291552752,-62.0
7.3133015913,-66.0
20.1557181764,-76.0
30.4859553085,-85.0
22.8291552752,-62.0
7.3133015913,-62.0
20.1557181764,-77.0
23.2396088927,-85.0
30.4859553085,-88.0
22.8291552752,-62.0
7.3133015913,-63.0
20.1557181764,-77.0
30.4859553085,-85.0
22.8291552752,-54.0
7.3133015913,-61.0
20.1557181764,-74.0
23.2396088927,-84.0
30.4859553085,-87.0
22.8291552752,-60.0
7.3133015913,-63.0
20.1557181764,-73.0
30.4859553085,-85.0
22.8291552752,-59.0
7.3133015913,-64.0
20.1557181764,-79.0
30.4859553085,-88.0
23.2396088927,-88.0
22.8291552752,-56.0
7.3133015913,-64.0
20.1557181764,-75.0
7.3133015913,-55.0
22.8291552752,-68.0
20.1557181764,-72.0
23.2396088927,-81.0
30.4859553085,-88.0
7.3133015913,-62.0
22.8291552752,-62.0
20.1557181764,-72.0
7.3133015913,-55.0
22.8291552752,-67.0
20.1557181764,-72.0
23.2396088927,-83.0
30.4859553085,-88.0
7.3133015913,-55.0
22.8291552752,-62.0
20.1557181764,-74.0
7.3133015913,-54.0
22.8291552752,-61.0
20.1557181764,-74.0
23.2396088927,-83.0
30.4859553085,-88.0
7.3133015913,-55.0
22.8291552752,-62.0
20.1557181764,-70.0
22.8291552752,-60.0
7.3133015913,-61.0
20.1557181764,-76.0
23.2396088927,-78.0
7.3133015913,-55.0
22.8291552752,-62.0
20.1557181764,-75.0
7.3133015913,-60.0
22.8291552752,-60.0
20.1557181764,-76.0
30.4859553085,-82.0
23.2396088927,-85.0
22.8291552752,-60.0
7.3133015913,-61.0
20.1557181764,-73.0
7.3133015913,-61.0
22.8291552752,-64.0
20.1557181764,-74.0
23.2396088927,-78.0
30.4859553085,-82.0
7.3133015913,-62.0
22.8291552752,-63.0
20.1557181764,-76.0
7.3133015913,-55.0
22.8291552752,-63.0
20.1557181764,-73.0
23.2396088927,-82.0
30.4859553085,-82.0
22.8291552752,-63.0
7.3133015913,-64.0
20.1557181764,-71.0
7.3133015913,-59.0
22.8291552752,-65.0
20.1557181764,-72.0
23.2396088927,-80.0
30.4859553085,-84.0
22.8291552752,-61.0
7.3133015913,-69.0
20.1557181764,-71.0
7.3133015913,-63.0
22.8291552752,-66.0
20.1557181764,-72.0
23.2396088927,-80.0
30.4859553085,-84.0
7.3133015913,-62.0
22.8291552752,-66.0
20.1557181764,-74.0
22.8291552752,-62.0
7.3133015913,-63.0
20.1557181764,-74.0
23.2396088927,-80.0
30.4859553085,-85.0
7.3133015913,-56.0
22.8291552752,-59.0
20.1557181764,-73.0
7.3133015913,-60.0
22.8291552752,-65.0
20.1557181764,-73.0
23.2396088927,-82.0
30.4859553085,-85.0
7.3133015913,-60.0
22.8291552752,-65.0
20.1557181764,-73.0
7.3133015913,-61.0
22.8291552752,-63.0
20.1557181764,-74.0
23.2396088927,-82.0
30.4859553085,-84.0
7.3133015913,-63.0
22.8291552752,-64.0
20.1557181764,-73.0
30.4859553085,-85.0
22.8291552752,-63.0
7.3133015913,-64.0
20.1557181764,-73.0
30.4859553085,-85.0
23.2396088927,-85.0
22.8291552752,-64.0
7.3133015913,-69.0
20.1557181764,-73.0
23.2396088927,-84.0
30.4859553085,-85.0
22.8291552752,-56.0
7.3133015913,-67.0
20.1557181764,-71.0
30.4859553085,-85.0
23.2396088927,-87.0
22.8291552752,-56.0
7.3133015913,-64.0
20.1557181764,-71.0
30.4859553085,-81.0
23.2396088927,-84.0
22.8291552752,-61.0
7.3133015913,-62.0
20.1557181764,-76.0
30.4859553085,-79.0
23.2396088927,-82.0
22.8291552752,-59.0
7.3133015913,-64.0
20.1557181764,-76.0
23.2396088927,-80.0
30.4859553085,-81.0
22.8291552752,-57.0
7.3133015913,-65.0
20.1557181764,-82.0
23.2396088927,-82.0
30.4859553085,-82.0
22.8291552752,-60.0
7.3133015913,-68.0
20.1557181764,-72.0
23.2396088927,-80.0
30.4859553085,-81.0
22.8291552752,-59.0
7.3133015913,-61.0
20.1557181764,-74.0
30.4859553085,-80.0
23.2396088927,-83.0
22.8291552752,-61.0
7.3133015913,-64.0
20.1557181764,-73.0
30.4859553085,-81.0
23.2396088927,-83.0
7.3133015913,-63.0
22.8291552752,-67.0
20.1557181764,-70.0
23.2396088927,-83.0
30.4859553085,-84.0
7.3133015913,-62.0
22.8291552752,-67.0
20.1557181764,-71.0
23.2396088927,-83.0
7.3133015913,-63.0
22.8291552752,-66.0
20.1557181764,-70.0
30.4859553085,-85.0
23.2396088927,-85.0
7.3133015913,-63.0
22.8291552752,-65.0
20.1557181764,-69.0
23.2396088927,-83.0
22.8291552752,-63.0
7.3133015913,-66.0
20.1557181764,-73.0
23.2396088927,-85.0
30.4859553085,-85.0
22.8291552752,-63.0
7.3133015913,-64.0
20.1557181764,-72.0
23.2396088927,-83.0
22.8291552752,-61.0
20.1557181764,-70.0
7.3133015913,-71.0
23.2396088927,-77.0
30.4859553085,-83.0
22.8291552752,-59.0
7.3133015913,-66.0
20.1557181764,-72.0
23.2396088927,-78.0
22.8291552752,-60.0
7.3133015913,-60.0
20.1557181764,-78.0
