3.61311888805,-43.0
8.00754293161,-66.0
13.9995897224,-67.0
16.4700103118,-81.0
3.61311888805,-50.0
8.00754293161,-52.0
13.9995897224,-62.0
16.4700103118,-79.0
17.2462979618,-79.0
3.61311888805,-45.0
13.9995897224,-67.0
8.00754293161,-76.0
16.4700103118,-85.0
3.61311888805,-48.0
8.00754293161,-52.0
13.9995897224,-66.0
16.4700103118,-79.0
17.2462979618,-84.0
3.61311888805,-40.0
13.9995897224,-64.0
8.00754293161,-73.0
16.4700103118,-84.0
3.61311888805,-46.0
13.9995897224,-66.0
8.00754293161,-72.0
16.4700103118,-82.0
17.2462979618,-85.0
3.61311888805,-45.0
13.9995897224,-63.0
8.00754293161,-73.0
16.4700103118,-84.0
3.61311888805,-46.0
13.9995897224,-65.0
8.00754293161,-72.0
16.4700103118,-82.0
17.2462979618,-83.0
3.61311888805,-42.0
13.9995897224,-64.0
8.00754293161,-71.0
17.2462979618,-79.0
16.4700103118,-82.0
3.61311888805,-43.0
13.9995897224,-63.0
8.00754293161,-72.0
16.4700103118,-82.0
17.2462979618,-82.0
3.61311888805,-45.0
13.9995897224,-65.0
8.00754293161,-71.0
17.2462979618,-79.0
16.4700103118,-85.0
3.61311888805,-44.0
13.9995897224,-65.0
8.00754293161,-72.0
17.2462979618,-82.0
16.4700103118,-82.0
3.61311888805,-42.0
13.9995897224,-65.0
8.00754293161,-71.0
16.4700103118,-87.0
17.2462979618,-87.0
3.61311888805,-42.0
13.9995897224,-65.0
17.2462979618,-82.0
16.4700103118,-83.0
3.61311888805,-40.0
13.9995897224,-67.0
8.00754293161,-71.0
16.4700103118,-82.0
17.2462979618,-87.0
3.61311888805,-41.0
13.9995897224,-67.0
16.4700103118,-80.0
17.2462979618,-82.0
3.61311888805,-41.0
8.00754293161,-67.0
13.9995897224,-67.0
16.4700103118,-85.0
17.2462979618,-87.0
3.61311888805,-39.0
13.9995897224,-67.0
16.4700103118,-80.0
17.2462979618,-88.0
3.61311888805,-39.0
13.9995897224,-67.0
8.00754293161,-70.0
16.4700103118,-85.0
17.2462979618,-87.0
3.61311888805,-39.0
13.9995897224,-68.0
16.4700103118,-80.0
17.2462979618,-85.0
3.61311888805,-41.0
13.9995897224,-68.0
8.00754293161,-72.0
16.4700103118,-85.0
3.61311888805,-39.0
13.9995897224,-68.0
16.4700103118,-79.0
17.2462979618,-79.0
3.61311888805,-40.0
13.9995897224,-66.0
8.00754293161,-70.0
16.4700103118,-85.0
3.61311888805,-38.0
8.00754293161,-67.0
13.9995897224,-68.0
17.2462979618,-79.0
16.4700103118,-82.0
3.61311888805,-40.0
13.9995897224,-66.0
8.00754293161,-70.0
16.4700103118,-81.0
17.2462979618,-84.0
3.61311888805,-38.0
8.00754293161,-67.0
13.9995897224,-71.0
17.2462979618,-79.0
16.4700103118,-82.0
3.61311888805,-39.0
13.9995897224,-71.0
8.00754293161,-76.0
16.4700103118,-81.0
17.2462979618,-84.0
3.61311888805,-41.0
8.00754293161,-71.0
13.9995897224,-78.0
16.4700103118,-82.0
17.2462979618,-82.0
3.61311888805,-39.0
13.9995897224,-71.0
8.00754293161,-77.0
16.4700103118,-81.0
17.2462979618,-83.0
3.61311888805,-44.0
8.00754293161,-71.0
13.9995897224,-76.0
16.4700103118,-82.0
17.2462979618,-83.0
3.61311888805,-43.0
13.9995897224,-70.0
8.00754293161,-71.0
17.2462979618,-81.0
16.4700103118,-81.0
3.61311888805,-43.0
8.00754293161,-71.0
13.9995897224,-74.0
17.2462979618,-80.0
3.61311888805,-40.0
13.9995897224,-70.0
8.00754293161,-75.0
16.4700103118,-78.0
17.2462979618,-80.0
3.61311888805,-44.0
13.9995897224,-71.0
8.00754293161,-71.0
17.2462979618,-80.0
3.61311888805,-41.0
13.9995897224,-71.0
8.00754293161,-75.0
16.4700103118,-78.0
17.2462979618,-80.0
3.61311888805,-44.0
8.00754293161,-71.0
13.9995897224,-75.0
17.2462979618,-82.0
3.61311888805,-45.0
13.9995897224,-70.0
8.00754293161,-76.0
16.4700103118,-78.0
17.2462979618,-80.0
3.61311888805,-41.0
13.9995897224,-71.0
17.2462979618,-83.0
3.61311888805,-40.0
13.9995897224,-70.0
8.00754293161,-76.0
17.2462979618,-80.0
16.4700103118,-82.0
3.61311888805,-41.0
13.9995897224,-72.0
17.2462979618,-81.0
16.4700103118,-81.0
3.61311888805,-42.0
13.9995897224,-70.0
8.00754293161,-76.0
16.4700103118,-88.0
3.61311888805,-42.0
13.9995897224,-74.0
16.4700103118,-81.0
17.2462979618,-82.0
3.61311888805,-42.0
13.9995897224,-65.0
8.00754293161,-70.0
16.4700103118,-85.0
17.2462979618,-87.0
3.61311888805,-45.0
13.9995897224,-68.0
16.4700103118,-81.0
17.2462979618,-87.0
3.61311888805,-37.0
13.9995897224,-70.0
8.00754293161,-71.0
16.4700103118,-85.0
17.2462979618,-87.0
3.61311888805,-41.0
13.9995897224,-66.0
16.4700103118,-80.0
17.2462979618,-87.0
3.61311888805,-41.0
8.00754293161,-70.0
13.9995897224,-70.0
17.2462979618,-84.0
16.4700103118,-85.0
3.61311888805,-41.0
13.9995897224,-69.0
16.4700103118,-82.0
17.2462979618,-88.0
3.61311888805,-38.0
13.9995897224,-65.0
8.00754293161,-70.0
16.4700103118,-82.0
17.2462979618,-84.0
3.61311888805,-38.0
13.9995897224,-67.0
8.00754293161,-70.0
16.4700103118,-82.0
17.2462979618,-87.0
3.61311888805,-39.0
13.9995897224,-65.0
8.00754293161,-67.0
17.2462979618,-84.0
16.4700103118,-85.0
3.61311888805,-39.0
13.9995897224,-67.0
8.00754293161,-70.0
16.4700103118,-82.0
17.2462979618,-82.0
3.61311888805,-41.0
13.9995897224,-67.0
8.00754293161,-71.0
17.2462979618,-83.0
16.4700103118,-83.0
3.61311888805,-42.0
13.9995897224,-67.0
8.00754293161,-70.0
17.2462979618,-82.0
16.4700103118,-88.0
3.61311888805,-40.0
13.9995897224,-66.0
8.00754293161,-74.0
16.4700103118,-83.0
17.2462979618,-83.0
3.61311888805,-43.0
13.9995897224,-67.0
8.00754293161,-70.0
17.2462979618,-85.0
16.4700103118,-88.0
3.61311888805,-46.0
13.9995897224,-65.0
8.00754293161,-74.0
16.4700103118,-82.0
17.2462979618,-83.0
3.61311888805,-42.0
13.9995897224,-65.0
17.2462979618,-85.0
16.4700103118,-88.0
3.61311888805,-42.0
13.9995897224,-66.0
8.00754293161,-74.0
16.4700103118,-82.0
17.2462979618,-83.0
3.61311888805,-45.0
13.9995897224,-67.0
17.2462979618,-87.0
16.4700103118,-88.0
