16.1681786235,-74.0
16.1681786235,-70.0
16.1681786235,-72.0
16.1681786235,-74.0
16.1681786235,-72.0
16.1681786235,-74.0
16.1681786235,-85.0
16.1681786235,-83.0
16.1681786235,-83.0
16.1681786235,-82.0
16.1681786235,-83.0
16.1681786235,-82.0
16.1681786235,-83.0
16.1681786235,-82.0
16.1681786235,-80.0
16.1681786235,-79.0
16.1681786235,-80.0
16.1681786235,-79.0
16.1681786235,-82.0
16.1681786235,-82.0
16.1681786235,-84.0
16.1681786235,-82.0
16.1681786235,-85.0
16.1681786235,-82.0
16.1681786235,-85.0
16.1681786235,-82.0
16.1681786235,-85.0
16.1681786235,-85.0
16.1681786235,-88.0
16.1681786235,-87.0
16.1681786235,-82.0
16.1681786235,-88.0
16.1681786235,-81.0
16.1681786235,-84.0
16.1681786235,-82.0
16.1681786235,-89.0
16.1681786235,-82.0
16.1681786235,-82.0
16.1681786235,-82.0
16.1681786235,-87.0
16.1681786235,-82.0
16.1681786235,-84.0
16.1681786235,-85.0
16.1681786235,-83.0
16.1681786235,-85.0
16.1681786235,-83.0
16.1681786235,-85.0
16.1681786235,-83.0
16.1681786235,-85.0
16.1681786235,-83.0
16.1681786235,-80.0
16.1681786235,-85.0
16.1681786235,-82.0
8.68103756605,-80.0
8.68103756605,-82.0
8.68103756605,-76.0
8.68103756605,-73.0
8.68103756605,-76.0
8.68103756605,-73.0
8.68103756605,-79.0
8.68103756605,-76.0
8.68103756605,-79.0
8.68103756605,-76.0
8.68103756605,-79.0
8.68103756605,-76.0
8.68103756605,-78.0
8.68103756605,-76.0
8.68103756605,-77.0
8.68103756605,-76.0
8.68103756605,-76.0
8.68103756605,-76.0
8.68103756605,-76.0
8.68103756605,-76.0
8.68103756605,-76.0
8.68103756605,-80.0
8.68103756605,-76.0
8.68103756605,-79.0
8.68103756605,-76.0
8.68103756605,-79.0
8.68103756605,-78.0
8.68103756605,-78.0
8.68103756605,-76.0
8.68103756605,-78.0
8.68103756605,-81.0
8.68103756605,-78.0
8.68103756605,-74.0
8.68103756605,-73.0
8.68103756605,-75.0
8.68103756605,-73.0
8.68103756605,-75.0
8.68103756605,-76.0
8.68103756605,-78.0
8.68103756605,-76.0
8.68103756605,-79.0
8.68103756605,-79.0
8.68103756605,-78.0
8.68103756605,-79.0
8.68103756605,-79.0
8.68103756605,-79.0
8.68103756605,-78.0
8.68103756605,-79.0
8.68103756605,-80.0
8.68103756605,-80.0
8.68103756605,-80.0
8.68103756605,-80.0
8.68103756605,-80.0
8.68103756605,-77.0
8.68103756605,-81.0
8.68103756605,-77.0
8.68103756605,-82.0
8.68103756605,-77.0
8.68103756605,-80.0
8.68103756605,-77.0
2.20791214342,-83.0
2.20791214342,-55.0
2.20791214342,-83.0
2.20791214342,-56.0
2.20791214342,-83.0
2.20791214342,-62.0
2.20791214342,-65.0
2.20791214342,-65.0
2.20791214342,-61.0
2.20791214342,-85.0
2.20791214342,-66.0
2.20791214342,-65.0
2.20791214342,-65.0
2.20791214342,-64.0
2.20791214342,-63.0
2.20791214342,-60.0
2.20791214342,-65.0
2.20791214342,-61.0
2.20791214342,-57.0
2.20791214342,-63.0
2.20791214342,-65.0
2.20791214342,-66.0
2.20791214342,-65.0
2.20791214342,-63.0
2.20791214342,-65.0
2.20791214342,-59.0
2.20791214342,-64.0
2.20791214342,-60.0
2.20791214342,-64.0
2.20791214342,-60.0
2.20791214342,-58.0
2.20791214342,-61.0
2.20791214342,-66.0
2.20791214342,-62.0
2.20791214342,-61.0
2.20791214342,-62.0
2.20791214342,-61.0
2.20791214342,-58.0
2.20791214342,-61.0
2.20791214342,-58.0
2.20791214342,-61.0
2.20791214342,-55.0
2.20791214342,-61.0
2.20791214342,-64.0
2.20791214342,-61.0
2.20791214342,-61.0
2.20791214342,-59.0
2.20791214342,-59.0
2.20791214342,-57.0
2.20791214342,-57.0
2.20791214342,-58.0
2.20791214342,-57.0
2.20791214342,-57.0
2.20791214342,-58.0
2.20791214342,-59.0
2.20791214342,-61.0
2.20791214342,-57.0
2.20791214342,-59.0
2.20791214342,-55.0
10.8416895088,-69.0
10.8416895088,-56.0
10.8416895088,-69.0
10.8416895088,-70.0
10.8416895088,-69.0
10.8416895088,-76.0
10.8416895088,-67.0
10.8416895088,-71.0
10.8416895088,-67.0
10.8416895088,-75.0
10.8416895088,-70.0
10.8416895088,-65.0
10.8416895088,-70.0
10.8416895088,-64.0
10.8416895088,-64.0
10.8416895088,-63.0
10.8416895088,-64.0
10.8416895088,-64.0
10.8416895088,-64.0
10.8416895088,-64.0
10.8416895088,-69.0
10.8416895088,-69.0
10.8416895088,-65.0
10.8416895088,-68.0
10.8416895088,-67.0
10.8416895088,-70.0
10.8416895088,-67.0
10.8416895088,-69.0
10.8416895088,-74.0
10.8416895088,-74.0
10.8416895088,-70.0
10.8416895088,-70.0
10.8416895088,-70.0
10.8416895088,-85.0
10.8416895088,-70.0
10.8416895088,-70.0
10.8416895088,-69.0
10.8416895088,-70.0
10.8416895088,-70.0
10.8416895088,-69.0
10.8416895088,-68.0
10.8416895088,-68.0
10.8416895088,-68.0
10.8416895088,-68.0
10.8416895088,-70.0
10.8416895088,-66.0
10.8416895088,-70.0
10.8416895088,-67.0
10.8416895088,-70.0
10.8416895088,-70.0
10.8416895088,-68.0
10.8416895088,-70.0
10.8416895088,-68.0
10.8416895088,-68.0
10.8416895088,-68.0
10.8416895088,-70.0
10.8416895088,-68.0
10.8416895088,-70.0
10.8416895088,-69.0
10.8416895088,-69.0
12.3655112215,-82.0
12.3655112215,-79.0
12.3655112215,-70.0
12.3655112215,-72.0
12.3655112215,-74.0
12.3655112215,-71.0
12.3655112215,-74.0
12.3655112215,-73.0
12.3655112215,-74.0
12.3655112215,-71.0
12.3655112215,-71.0
12.3655112215,-70.0
12.3655112215,-71.0
12.3655112215,-73.0
12.3655112215,-73.0
12.3655112215,-74.0
12.3655112215,-70.0
12.3655112215,-72.0
12.3655112215,-70.0
12.3655112215,-77.0
12.3655112215,-70.0
12.3655112215,-73.0
12.3655112215,-73.0
12.3655112215,-72.0
12.3655112215,-71.0
12.3655112215,-70.0
12.3655112215,-71.0
12.3655112215,-73.0
12.3655112215,-71.0
12.3655112215,-71.0
12.3655112215,-72.0
12.3655112215,-73.0
12.3655112215,-72.0
12.3655112215,-73.0
12.3655112215,-72.0
12.3655112215,-72.0
12.3655112215,-72.0
12.3655112215,-81.0
12.3655112215,-75.0
12.3655112215,-71.0
12.3655112215,-74.0
12.3655112215,-74.0
12.3655112215,-73.0
12.3655112215,-73.0
12.3655112215,-70.0
12.3655112215,-69.0
12.3655112215,-69.0
12.3655112215,-69.0
12.3655112215,-70.0
12.3655112215,-70.0
12.3655112215,-70.0
12.3655112215,-71.0
12.3655112215,-70.0
12.3655112215,-71.0
12.3655112215,-70.0
12.3655112215,-76.0
12.3655112215,-70.0
12.3655112215,-76.0
